id,title,vote_average,vote_count,popularity,year,month,day,weighted_rating,is_sequel,engagement_score,popularity_tier
861,Total Recall,7.313,6160,5.9403,1990,6,1,7.132663532493238,0,43.44141389999999,Platinum
583406,Judas and the Black Messiah,7.312,1631,2.2267,2021,2,12,6.939896099191754,0,16.2816304,Silver
400617,Phantom Thread,7.312,3631,2.7884,2017,12,25,7.0590570499101215,0,20.388780800000003,Silver
342737,20th Century Women,7.31,1198,1.3529,2016,12,28,6.897005272140559,1,9.889699,Bronze
802,Lolita,7.312,2163,4.6858,1962,6,13,6.981332712251156,0,34.262569600000006,Gold
457,Sissi,7.312,497,3.7102,1955,12,22,6.804276820565878,0,27.1289824,Gold
429174,Loveless,7.311,786,4.0425,2017,6,1,6.847197064906679,0,29.554717500000002,Gold
167073,Brooklyn,7.311,3183,2.9007,2015,10,20,7.038961586143559,0,21.2070177,Silver
7452,"The Cook, the Thief, His Wife & Her Lover",7.3,671,2.4833,1989,10,13,6.828715803101197,0,18.128089999999997,Silver
259316,Fantastic Beasts and Where to Find Them,7.31,19321,8.2724,2016,11,16,7.2382209989108315,0,60.47124399999999,Platinum
11647,Infernal Affairs II,7.31,447,3.2245,2003,10,1,6.79569246080508,1,23.571095,Silver
486947,The Guilty,7.309,1772,13.9267,2018,2,22,6.950645381066176,0,101.79025030000001,Platinum
10669,Deliverance,7.309,1717,3.2184,1972,8,18,6.9460950038113936,0,23.5232856,Silver
813,Airplane!,7.3,4827,9.4354,1980,6,27,7.091926640082333,0,68.87841999999999,Platinum
801,"Good Morning, Vietnam",7.308,2881,2.7862,1987,12,23,7.022438930652669,0,20.3615496,Silver
672208,A Hero,7.308,356,2.6376,2021,12,15,6.7796966400177325,0,19.2755808,Silver
44264,True Grit,7.308,5530,5.7984,2010,12,22,7.115318857068497,0,42.374707199999996,Platinum
15487,The Greatest Game Ever Played,7.311,513,6.7313,2005,9,30,6.806710334306028,0,49.2125343,Platinum
13635,Mesrine: Killer Instinct,7.308,962,1.5953,2008,10,22,6.869214545215487,0,11.6584524,Bronze
9502,Kung Fu Panda,7.308,12184,14.4269,2008,6,4,7.201956623655845,0,105.4317852,Platinum
10234,Funny Games,7.307,1966,2.7558,1997,8,23,6.964964828291999,0,20.1366306,Silver
3063,Duck Soup,7.309,824,7.0707,1933,11,12,6.8518435608156905,0,51.679746300000005,Platinum
2977,Becoming Jane,7.307,1213,3.5443,2007,3,2,6.897673067750606,0,25.8982001,Gold
1265,Bridge to Terabithia,7.307,5044,7.6327,2007,2,15,7.102432740456058,0,55.7721389,Platinum
626735,Dog,7.3,1691,4.8872,2022,2,17,6.940368583525032,0,35.67656,Gold
545609,Extraction,7.305,6379,5.8459,2020,4,23,7.13138055679817,0,42.7042995,Platinum
506528,Harriet,7.305,873,4.1745,2019,11,1,6.857265555860719,0,30.494722499999998,Gold
28118,The Gruffalo,7.3,325,2.8908,2009,12,25,6.77324042304847,0,21.10284,Silver
15774,Swades,7.305,353,3.4511,2004,12,17,6.778805654616388,0,25.210285499999998,Gold
13008,An American Crime,7.304,746,2.5228,2007,7,27,6.8401222769636565,0,18.426531200000003,Silver
10911,The Guns of Navarone,7.3,829,3.4644,1961,4,27,6.850340622497727,0,25.290119999999998,Gold
854239,Till,7.304,314,2.0369,2022,10,14,6.7716906500166205,0,14.877517600000001,Bronze
66125,Red Dog,7.304,419,4.2488,2011,8,4,6.7901163379404865,0,31.033235200000004,Gold
47735,Summer with Monika,7.304,373,2.1658,1953,2,9,6.782203554766242,0,15.819003200000001,Bronze
15601,Scooby-Doo! and the Cyber Chase,7.304,535,1.9472,2001,10,9,6.809043912970303,0,14.2223488,Bronze
4771,Gone Baby Gone,7.304,3976,2.8662,2007,9,18,7.067471913618092,0,20.9347248,Silver
1155089,Justice League: Crisis on Infinite Earths Part One,7.303,374,3.8123,2024,1,8,6.782253011480616,1,27.8412269,Gold
420814,Christopher Robin,7.303,2839,2.3358,2018,8,1,7.0176366852804986,0,17.0583474,Silver
45612,Source Code,7.303,8748,4.2811,2011,3,30,7.166039472251344,0,31.2648733,Gold
21032,Balto,7.303,2117,2.1264,1995,12,22,6.9740909454936535,0,15.5290992,Bronze
13920,Radio,7.303,801,4.7764,2003,10,24,6.847357820316412,0,34.8820492,Gold
9539,Martyrs,7.303,2880,5.943,2008,6,12,7.019766107219837,0,43.401728999999996,Platinum
809,Shrek 2,7.303,12992,15.554,2004,5,19,7.203284479412848,1,113.590862,Platinum
754609,Mrs. Harris Goes to Paris,7.302,470,2.6786,2022,7,15,6.798308552557604,0,19.5591372,Silver
604605,Hello World,7.3,389,2.3041,2019,9,20,6.7844652392317615,0,16.81993,Silver
53565,Steamboat Willie,7.302,582,3.7983,1928,5,15,6.815957608405917,0,27.7351866,Gold
39356,Boy,7.302,466,3.1413,2010,3,25,6.797654492763495,0,22.9377726,Silver
15384,Red Cliff II,7.304,471,5.4523,2009,1,7,6.798777111398415,1,39.823599200000004,Gold
11886,Robin Hood,7.302,4517,4.1422,1973,11,8,7.084148540189679,0,30.246344399999998,Gold
4543,Monty Python's The Meaning of Life,7.301,1999,2.8958,1983,3,31,6.964811613887517,0,21.1422358,Silver
87,Indiana Jones and the Temple of Doom,7.302,9769,5.8105,1984,5,23,7.176542863794165,0,42.428271,Platinum
338766,Hell or High Water,7.301,4675,2.8039,2016,8,11,7.0882291957511825,0,20.4712739,Silver
13688,CJ7,7.301,757,6.3031,2008,1,30,6.840962181737163,0,46.0189331,Platinum
964980,Air,7.299,2185,11.6637,2023,4,5,6.976930011982471,0,85.13334630000001,Platinum
440596,Kiss and Cry,7.3,412,1.6622,2017,2,10,6.788383194392239,0,12.13406,Bronze
420809,Maleficent: Mistress of Evil,7.3,6325,5.6514,2019,10,16,7.126794068898211,0,41.255219999999994,Platinum
390497,Tunnel,7.3,618,4.5425,2016,8,10,6.82098839856103,0,33.160250000000005,Gold
43266,How Green Was My Valley,7.3,432,1.2119,1941,10,28,6.791742023210567,0,8.84687,Bronze
36040,Walkabout,7.3,424,5.559,1971,7,1,6.7904037978899,0,40.5807,Platinum
11537,Snake in the Eagle's Shadow,7.3,333,5.2167,1978,3,1,6.774670183724188,0,38.08191,Gold
38142,5 Centimeters per Second,7.299,2063,5.7872,2007,3,3,6.968529503465317,0,42.2407728,Platinum
454626,Sonic the Hedgehog,7.298,10131,8.2924,2020,2,12,7.176926648007019,0,60.517935200000004,Platinum
57212,War Horse,7.298,3535,4.1129,2011,12,25,7.047060347271062,0,30.0159442,Gold
49538,X-Men: First Class,7.298,13200,0.3775,2011,6,1,7.2004225831842295,0,2.754995,Bronze
9837,The Prince of Egypt,7.3,4165,9.0476,1998,12,16,7.071608534606112,0,66.04748,Platinum
8337,They Live,7.299,3273,13.5233,1988,11,4,7.036449009666181,0,98.70656670000001,Platinum
65229,Tomboy,7.297,730,1.7366,2011,4,20,6.836375104505644,0,12.671970199999999,Bronze
34647,Enter the Void,7.3,1901,2.8342,2010,5,5,6.957094144374512,0,20.68966,Silver
19913,(500) Days of Summer,7.297,10667,7.4992,2009,7,17,7.18100967514785,0,54.7216624,Platinum
17111,Shutter,7.297,1333,5.7673,2004,9,9,6.906739600625391,0,42.0839881,Platinum
922,Dead Man,7.297,1651,1.7262,1995,12,23,6.9358348336635895,0,12.5960814,Bronze
892,Delicatessen,7.298,1559,3.4556,1991,4,17,6.928246729167746,0,25.2189688,Gold
199,Star Trek: First Contact,7.297,1869,2.5246,1996,11,22,6.9533960609155265,0,18.4220062,Silver
396263,GANTZ:O,7.294,789,9.3817,2016,10,14,6.843664835020472,0,68.4301198,Platinum
356296,Suburra,7.3,1287,2.6727,2015,10,14,6.903127825782713,0,19.51071,Silver
332270,Battle for Sevastopol,7.3,482,4.4316,2015,4,2,6.799949263502349,0,32.350680000000004,Gold
269258,Head Full of Honey,7.296,362,2.6192,2014,12,25,6.779302143364021,0,19.109683200000003,Silver
80184,The Hidden Face,7.296,1088,18.6346,2011,9,16,6.880620921431686,0,135.9580416,Platinum
1491,The Illusionist,7.295,5123,5.9804,2006,8,18,7.0965760978505275,0,43.627018,Platinum
558,Spider-Man 2,7.296,15835,6.1428,2004,6,25,7.212642302704081,1,44.81786880000001,Platinum
438146,Birds of Passage,7.297,308,2.0095,2018,8,2,6.7698600121505175,0,14.6633215,Bronze
987,The Front Page,7.295,368,1.8167,1974,11,1,6.780218246884613,0,13.2528265,Bronze
926393,The Equalizer 3,7.3,3464,8.5802,2023,8,30,7.045268968726749,1,62.635459999999995,Platinum
318121,The Fundamentals of Caring,7.294,2254,3.2978,2016,6,16,6.979179792027908,0,24.0541532,Silver
259693,The Conjuring 2,7.294,8925,14.8463,2016,6,8,7.1611793420376,1,108.28891219999998,Platinum
10112,The Aristocats,7.294,5246,5.1229,1970,12,24,7.099013650642292,0,37.366432599999996,Gold
177,The Fisher King,7.3,1401,1.9579,1991,9,20,6.914395302960768,0,14.29267,Bronze
14003,Fullmetal Alchemist the Movie: Conqueror of Shamballa,7.293,369,4.9823,2005,7,21,6.7801434267978395,0,36.3359139,Gold
13932,Jack-Jack Attack,7.293,961,0.8226,2005,3,15,6.86506010502564,0,5.9992218,Bronze
10397,Angela's Ashes,7.293,338,2.0714,1999,12,25,6.774758467520889,0,15.106720200000002,Bronze
668461,Slumberland,7.292,891,2.8241,2022,11,18,6.856260312520304,0,20.5933372,Silver
104,Run Lola Run,7.292,2429,6.2316,1998,8,20,6.98914044087494,0,45.4408272,Platinum
453278,The Rider,7.291,524,1.0572,2018,3,28,6.805138573639011,0,7.7080452,Bronze
408220,Justice League Dark,7.3,1105,2.1258,2017,1,24,6.883707829087668,0,15.518339999999998,Bronze
11190,The Return,7.291,669,3.8368,2003,6,25,6.826594962389192,0,27.974108800000003,Gold
535356,Elisa & Marcela,7.3,395,0.7321,2019,5,24,6.785493088159989,0,5.344329999999999,Bronze
39108,Dragon Ball Z: Wrath of the Dragon,7.3,758,7.6177,1995,7,15,6.840873828581625,0,55.60921,Platinum
14551,Winchester '73,7.3,377,1.899,1950,7,12,6.782397171728513,1,13.8627,Bronze
12900,Conspiracy,7.29,443,10.8962,2001,5,19,6.792121704555725,0,79.43329800000001,Platinum
11502,Knife in the Water,7.3,452,1.5755,1962,3,9,6.795057037408254,0,11.501149999999999,Bronze
10794,The Party,7.29,809,2.4659,1968,4,4,6.845350499359897,1,17.976411,Silver
1433,The Devil's Backbone,7.288,1296,3.4829,2001,4,20,6.9000641621083965,0,25.3833752,Gold
842675,The Wandering Earth II,7.289,660,6.5955,2023,1,22,6.824915373658891,1,48.0745995,Platinum
493922,Hereditary,7.29,8214,6.9303,2018,6,7,7.149424005347852,0,50.521887,Platinum
21956,Scooby-Doo! and the Monster of Mexico,7.288,325,1.8621,2003,9,30,6.771913621660432,0,13.570984800000002,Bronze
12902,Scooby-Doo! and the Loch Ness Monster,7.3,439,3.5835,2004,5,20,6.792907218022097,0,26.15955,Gold
619803,The Roundup,7.293,382,7.1872,2022,5,18,6.782368475339966,0,52.4162496,Platinum
258230,A Monster Calls,7.287,3469,3.6648,2016,10,7,7.038065210163506,0,26.7053976,Gold
72478,Suicide Room,7.287,470,1.1699,2011,3,4,6.796022856798299,0,8.525061299999999,Bronze
15157,Another Cinderella Story,7.288,2068,6.631,2008,9,16,6.964024196888065,0,48.326728,Platinum
2748,Journey to Italy,7.287,312,1.0187,1954,9,7,6.769514386108759,0,7.4232669,Bronze
255,Stolen Kisses,7.3,447,2.6722,1968,9,4,6.794232344518414,0,19.50706,Silver
508642,Gonjiam: Haunted Asylum,7.286,842,8.5339,2018,3,28,6.848621368912357,0,62.17799539999999,Platinum
401306,The Seventh Company Has Been Found,7.285,302,1.0187,1975,12,10,6.767532882837975,0,7.4212295,Bronze
20620,Seconds,7.286,399,2.4457,1966,10,5,6.784322326776622,0,17.819370199999998,Silver
610120,Anima,7.285,456,1.8578,2019,6,26,6.79348713506666,0,13.534073,Bronze
6404,Nosferatu the Vampyre,7.3,1029,3.7143,1979,1,17,6.875024125681691,0,27.11439,Gold
941,Lethal Weapon,7.286,4817,6.1612,1987,3,6,7.082571911013897,0,44.8905032,Platinum
576845,Last Night in Soho,7.3,3675,3.9649,2021,10,21,7.053814815325575,0,28.94377,Gold
438148,Minions: The Rise of Gru,7.284,3859,6.6182,2022,6,29,7.05127427619314,0,48.2069688,Platinum
1056360,American Fiction,7.283,1205,5.2718,2023,11,10,6.88924383398143,0,38.3945194,Gold
228194,The Hundred-Foot Journey,7.284,1485,1.8003,2014,8,6,6.91650068290693,0,13.1133852,Bronze
118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,7.283,438,3.3615,2012,6,23,6.7903016968643275,1,24.4818045,Silver
53457,Sarah's Key,7.283,697,1.1878,2010,9,16,6.828837923388498,0,8.6507474,Bronze
30497,The Texas Chain Saw Massacre,7.283,3629,6.2681,1974,10,11,7.04211966228476,0,45.6505723,Platinum
25673,A Place in the Sun,7.283,405,1.7459,1951,6,12,6.784916837619618,0,12.715389700000001,Bronze
14554,Bad Day at Black Rock,7.283,392,0.6742,1955,1,13,6.7827630719493985,0,4.9101986,Bronze
1367,Rocky II,7.283,4615,12.7575,1979,6,15,7.074972736258703,1,92.9128725,Platinum
304357,Woman in Gold,7.283,1425,1.9345,2015,3,20,6.910689186391214,0,14.088963500000002,Bronze
60308,Moneyball,7.282,5494,5.7022,2011,9,23,7.096846591128789,0,41.523420400000006,Platinum
47653,The Immigrant,7.282,300,2.4232,1917,6,17,6.76686896085255,0,17.6457424,Silver
23550,His Secret Life,7.282,579,2.0197,2001,3,16,6.811874772815392,0,14.707455399999999,Bronze
16907,Naruto the Movie: Ninja Clash in the Land of Snow,7.282,591,3.3901,2004,8,21,6.813634772418005,0,24.686708199999998,Gold
2270,Stardust,7.282,4258,4.2655,2007,8,10,7.0635467812567185,0,31.061371,Gold
837335,La Chimera,7.3,510,3.9098,2023,10,12,6.804430578513849,0,28.54154,Gold
603661,The Hating Game,7.279,1147,3.0668,2021,12,9,6.881952437791426,0,22.3232372,Silver
259761,Lights Out,7.281,375,1.3939,2014,5,10,6.77966745818849,0,10.1489859,Bronze
1262,Stranger Than Fiction,7.281,2411,1.4156,2006,9,9,6.982778266308886,0,10.306983599999999,Bronze
710356,2 Hearts,7.28,620,3.7844,2020,10,16,6.817450809890142,1,27.550432,Gold
156022,The Equalizer,7.28,9560,10.5916,2014,9,24,7.1571135250614955,0,77.106848,Platinum
68734,Argo,7.28,8652,5.0189,2012,10,11,7.147209658764882,0,36.537592000000004,Gold
23566,Barbie and the Three Musketeers,7.28,711,3.9296,2009,9,15,6.830108528149598,0,28.607488000000004,Gold
11426,From Here to Eternity,7.3,676,1.5484,1953,8,28,6.829431953412556,0,11.30332,Bronze
3176,Battle Royale,7.28,3639,5.1404,2000,12,16,7.040759090975897,0,37.422112,Gold
866398,The Beekeeper,7.278,3857,17.1714,2024,1,8,7.047626309532507,0,124.97344919999998,Platinum
590223,Love and Monsters,7.279,4269,5.1338,2020,10,16,7.062035316777854,0,37.3689302,Gold
379291,Justice League vs. Teen Titans,7.3,1014,2.5047,2016,3,26,6.873267252648184,0,18.28431,Silver
298115,Dragons: Dawn of the Dragon Racers,7.3,365,5.1505,2014,11,1,6.78031244529391,0,37.59865,Gold
16227,Dark Passage,7.3,334,7.0219,1947,9,5,6.774848358265049,0,51.25986999999999,Platinum
14621,Lean On Me,7.278,329,9.2579,1989,3,3,6.77149721393921,0,67.37899619999999,Platinum
9587,Little Women,7.278,1285,4.6484,1994,12,21,6.8956744369668845,0,33.831055199999994,Gold
614587,Lupin III: The First,7.3,300,3.7604,2019,12,6,6.76872182936751,1,27.45092,Gold
2759,"The Adventures of Priscilla, Queen of the Desert",7.277,870,2.5735,1994,5,31,6.849888904691962,0,18.727359500000002,Silver
764,The Evil Dead,7.277,4279,6.3287,1981,10,15,7.061108582050755,0,46.053949900000006,Platinum
931102,Ride On,7.276,380,4.3887,2023,4,7,6.779870057276473,0,31.9321812,Gold
424488,Megan Leavey,7.277,813,3.4105,2017,6,9,6.842785755823269,0,24.8182085,Gold
15362,Mesrine: Public Enemy #1,7.276,912,2.3984,2008,11,19,6.8547172469114885,0,17.4507584,Silver
13597,Labyrinth,7.3,2600,9.9292,1986,6,27,7.00306131089074,0,72.48316,Platinum
11948,"Merry Christmas, Mr. Lawrence",7.276,499,3.5189,1983,5,28,6.79883307622171,0,25.6035164,Gold
9325,The Jungle Book,7.276,6488,7.5021,1967,10,18,7.1127890336074735,0,54.5852796,Platinum
381,To Catch a Thief,7.276,1609,5.2468,1955,8,3,6.924242766375118,0,38.175716800000004,Gold
228,The Blue Angel,7.276,344,1.7682,1930,4,1,6.77383278106702,0,12.8654232,Bronze
969492,Land of Bad,7.274,1356,7.543,2024,2,9,6.901145199352375,0,54.867782,Platinum
399366,Marrowbone,7.275,1729,4.4729,2017,10,27,6.9335630841066145,0,32.5403475,Gold
114150,Pitch Perfect,7.275,6731,4.9381,2012,9,28,7.116312613639724,0,35.9246775,Gold
79120,Weekend,7.275,552,2.1287,2011,10,23,6.806645685797331,0,15.4862925,Bronze
46919,Daisies,7.274,405,3.7616,1966,12,30,6.783709644137469,0,27.361878400000002,Gold
11868,Dracula,7.274,663,9.4587,1958,4,21,6.822305760514027,0,68.80258380000001,Platinum
11499,Frost/Nixon,7.3,1241,1.1103,2008,10,15,6.898392618018537,0,8.10519,Bronze
9473,"South Park: Bigger, Longer & Uncut",7.3,2828,6.7704,1999,6,24,7.015501047241781,0,49.42392,Platinum
2640,Heathers,7.273,1809,8.2415,1988,10,1,6.938920264843485,0,59.9404295,Platinum
1572,Die Hard: With a Vengeance,7.274,6411,5.4455,1995,5,19,7.10997594561002,0,39.610567,Gold
1071806,Hunger,7.3,450,4.1639,2023,4,4,6.79472748319693,0,30.396469999999997,Gold
416494,Status Update,7.273,559,2.9471,2018,2,9,6.80732649508687,0,21.434258299999996,Silver
44741,Malicious,7.3,337,8.2278,1973,3,29,6.775382157453639,0,60.06294,Platinum
18183,Like Water for Chocolate,7.3,538,1.9094,1992,4,16,6.808832286356006,0,13.93862,Bronze
9550,House of Flying Daggers,7.273,1721,6.8631,2004,8,3,6.932139110464703,0,49.9153263,Platinum
889699,Holy Spider,7.3,475,6.5395,2022,7,13,6.7988162424770735,0,47.738350000000004,Platinum
121642,Twice Born,7.272,462,2.8549,2012,9,13,6.792493466229578,0,20.760832800000003,Silver
17814,Assault on Precinct 13,7.272,1140,1.818,1976,10,8,6.879086644872329,1,13.220496,Bronze
11963,Three Days of the Condor,7.272,1275,3.9947,1975,9,24,6.8927245589316275,0,29.0494584,Gold
779,Vampyr,7.272,568,1.1765,1932,5,6,6.808464963395133,0,8.555508000000001,Bronze
637693,Spirit Untamed,7.3,536,6.3592,2021,5,20,6.808520473434697,0,46.422160000000005,Platinum
99861,Avengers: Age of Ultron,7.271,23830,27.7706,2015,4,22,7.215315639587537,0,201.9200326,Platinum
93289,Now Where Did the Seventh Company Get to?,7.273,372,1.1254,1973,5,24,6.778167325043086,0,8.185034199999999,Bronze
30421,A Chinese Ghost Story,7.271,312,6.5901,1987,7,18,6.767808535917398,0,47.916617099999996,Platinum
11943,Jeremiah Johnson,7.3,652,4.6461,1972,9,10,6.825974436538291,0,33.916529999999995,Gold
2277,Bicentennial Man,7.271,3767,13.332,1999,12,17,7.040245071537386,0,96.936972,Platinum
3,Shadows in Paradise,7.271,426,1.9908,1986,10,17,6.7866757332945244,0,14.475106799999999,Bronze
571468,Freaks Out,7.3,931,2.0446,2021,10,28,6.863277175920538,0,14.92558,Bronze
550231,The Secret: Dare to Dream,7.3,639,2.5547,2020,4,16,6.824080315826112,0,18.64931,Silver
323661,Mune: Guardian of the Moon,7.3,580,1.7273,2015,2,5,6.815290163883256,0,12.60929,Bronze
300671,13 Hours: The Secret Soldiers of Benghazi,7.269,3781,7.8332,2016,1,14,7.039567798653513,1,56.9395308,Platinum
14320,Great Expectations,7.3,358,1.2728,1946,12,26,6.7790885814522515,0,9.29144,Bronze
12614,Victor/Victoria,7.3,434,1.8148,1982,4,25,6.792075482059007,0,13.24804,Bronze
8923,Green Street Hooligans,7.27,2475,7.9953,2005,9,9,6.981179097636003,0,58.125831,Platinum
575265,Mission: Impossible - The Final Reckoning,7.268,2058,63.9957,2025,5,17,6.954521637597097,0,465.12074759999996,Platinum
50646,"Crazy, Stupid, Love.",7.269,8939,7.3864,2011,7,29,7.141997498529323,0,53.6917416,Platinum
34653,A Single Man,7.27,1611,2.223,2009,12,11,6.922121668838139,0,16.161209999999997,Silver
10654,Hair,7.3,703,2.2634,1979,3,15,6.833261861550815,0,16.52282,Silver
10009,Brother Bear,7.269,5625,7.5508,2003,10,23,7.090915345717974,0,54.8867652,Platinum
785663,Old Henry,7.268,628,4.4501,2021,10,1,6.816267856991325,0,32.3433268,Gold
284689,Testament of Youth,7.268,774,2.4292,2015,1,16,6.835732174332627,0,17.655425599999997,Silver
26736,Wizards of Waverly Place: The Movie,7.271,1742,4.1603,2009,8,28,6.932982485425735,0,30.2495413,Gold
663870,Riders of Justice,7.268,970,3.8531,2020,11,19,6.859369182989808,0,28.004330799999998,Gold
449924,Ip Man 4: The Finale,7.267,2056,2.8021,2019,12,19,6.9539471778667075,1,20.3628607,Silver
37136,The Naked Gun: From the Files of Police Squad!,7.267,4197,7.3976,1988,12,2,7.052347813886818,0,53.7583592,Platinum
498248,Mia and the White Lion,7.266,898,1.9441,2018,8,2,6.850481408583496,0,14.1258306,Bronze
5506,The Ladykillers,7.266,508,2.0957,1955,12,8,6.798581507657146,0,15.2273562,Bronze
11929,Dolores Claiborne,7.265,830,1.5615,1995,3,24,6.842037190659816,0,11.3442975,Bronze
11450,Quiz Show,7.3,942,2.836,1994,8,25,6.864627966344806,0,20.7028,Silver
9603,Clueless,7.265,4640,6.0501,1995,7,19,7.064176623774355,0,43.953976499999996,Platinum
509,Notting Hill,7.265,6470,7.2349,1999,5,21,7.104631334981801,0,52.561548499999994,Platinum
335360,My Little Pony: The Movie,7.3,401,3.6475,2017,10,5,6.786516846689883,0,26.626749999999998,Gold
64956,Inception: The Cobol Job,7.264,309,0.665,2010,12,7,6.766552267739164,0,4.83056,Bronze
24748,Hud,7.264,335,2.436,1963,5,28,6.770937444737463,0,17.695104,Silver
6145,Fracture,7.264,4132,9.5576,2007,4,19,7.048442265431737,0,69.4264064,Platinum
285,Pirates of the Caribbean: At World's End,7.264,15010,32.1598,2007,5,19,7.181487193862411,0,233.6087872,Platinum
40794,Loose Cannons,7.263,799,0.5564,2010,2,12,6.837727749314078,0,4.0411332,Bronze
36940,The First Beautiful Thing,7.262,512,1.6505,2010,1,15,6.798524468880717,0,11.985930999999999,Bronze
590,The Hours,7.263,1813,3.4002,2002,12,27,6.935127139971241,0,24.6956526,Gold
9474,My Name Is Nobody,7.3,1002,2.6306,1973,12,13,6.871851260786603,0,19.20338,Silver
8393,The Gods Must Be Crazy,7.262,1242,5.5678,1980,9,10,6.886258401490682,0,40.4333636,Platinum
1802,La Ceremonie,7.262,374,0.8502,1995,8,30,6.77712183760831,0,6.1741524,Bronze
449406,Vivo,7.3,735,3.3887,2021,7,30,6.837721054370535,0,24.73751,Gold
286192,Lava,7.261,1105,2.538,2014,10,10,6.872121282870536,0,18.428418,Silver
26405,Wake in Fright,7.261,322,0.6735,1971,7,21,6.768425588989468,0,4.8902835,Bronze
837,Videodrome,7.261,2354,2.3208,1983,2,4,6.969881027998686,0,16.8513288,Silver
19666,Lagaan: Once Upon a Time in India,7.26,606,3.5417,2001,6,15,6.811676468609077,0,25.712742,Gold
8363,Superbad,7.258,7741,10.3326,2007,8,17,7.1190819185650644,0,74.9940108,Platinum
432616,Promise at Dawn,7.258,501,1.0317,2017,12,20,6.796244751720059,0,7.488078600000001,Bronze
19908,Zombieland,7.258,12765,5.8857,2009,10,2,7.164462391218687,0,42.7184106,Platinum
13283,Barbie as the Island Princess,7.258,759,2.1985,2007,9,17,6.8315601172433364,0,15.956713,Bronze
12162,The Hurt Locker,7.257,5895,3.9553,2008,10,10,7.088252743966516,0,28.703612099999997,Gold
830,Forbidden Planet,7.258,1005,3.641,1956,3,23,6.860543985055168,0,26.426378,Gold
766,Army of Darkness,7.258,3371,3.5977,1992,10,31,7.017656447273143,0,26.1121066,Gold
901362,Trolls Band Together,7.3,943,8.3016,2023,10,12,6.864750351242107,0,60.60168,Platinum
594328,Phineas and Ferb the Movie: Candace Against the Universe,7.3,389,2.2037,2020,8,27,6.7844652392317615,0,16.08701,Bronze
9833,The Phantom of the Opera,7.257,1712,3.6199,2004,12,8,6.92509867314827,0,26.269614299999997,Gold
690,Pickpocket,7.3,541,2.1553,1959,12,16,6.809299264596778,0,15.73369,Bronze
340,Everything Is Illuminated,7.257,789,1.2862,2005,9,5,6.835087236148755,0,9.3339534,Bronze
1147400,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",7.256,613,6.5386,2023,10,21,6.811889105629508,0,47.4440816,Platinum
547258,Play,7.3,359,1.7591,2019,9,4,6.779263771947492,0,12.84143,Bronze
446893,Trolls World Tour,7.256,2219,5.0214,2020,3,11,6.959454400527304,0,36.4352784,Gold
407448,Detroit,7.256,1705,15.8576,2017,7,28,6.924166064617464,0,115.0627456,Platinum
360606,Adventures in Babysitting,7.256,430,9.7657,2016,6,24,6.785193436969082,0,70.85991920000001,Platinum
37724,Skyfall,7.256,15715,7.864,2012,10,24,7.177801941116932,0,57.061184000000004,Platinum
17159,Eddie Murphy Raw,7.256,348,1.1753,1987,11,25,6.772161389248135,0,8.527976800000001,Bronze
16620,La Bamba,7.256,749,3.1236,1987,7,24,6.829846851254288,0,22.664841600000003,Silver
2657,Pleasantville,7.256,1784,9.9214,1998,9,17,6.930126159400844,0,71.9896784,Platinum
1100099,We Live in Time,7.254,1099,11.8243,2024,10,10,6.869421258013862,0,85.77347219999999,Platinum
391713,Lady Bird,7.255,8812,4.6079,2017,9,1,7.129789163648102,0,33.4303145,Gold
140607,Star Wars: The Force Awakens,7.255,20051,16.032,2015,12,15,7.191876953396307,0,116.31215999999999,Platinum
11663,The Commitments,7.255,573,13.0516,1991,8,14,6.806136004112654,0,94.689358,Platinum
20352,Despicable Me,7.254,15665,9.6322,2010,7,8,7.175874093214693,0,69.8719788,Platinum
14202,The Painted Veil,7.254,1226,2.2042,2006,12,9,6.88213907392685,0,15.9892668,Bronze
10440,Manhattan Murder Mystery,7.254,1143,1.94,1993,5,2,6.873924761672612,0,14.072759999999999,Bronze
6619,Death in Venice,7.254,515,1.6946,1971,3,5,6.79765223349801,0,12.2926284,Bronze
323677,Race,7.254,1581,3.257,2016,2,19,6.913604638296389,0,23.626278,Silver
318781,Colonia,7.253,1946,11.1096,2015,6,24,6.9404220900597915,0,80.57792880000001,Platinum
13933,One Man Band,7.253,582,1.8002,2005,6,21,6.807035696254747,0,13.0568506,Bronze
13446,Withnail & I,7.253,593,1.5304,1987,6,19,6.808565161660121,0,11.0999912,Bronze
10501,The Road to El Dorado,7.3,3930,4.367,2000,3,31,7.063407325271786,0,31.879099999999998,Gold
3121,Nashville,7.3,439,2.868,1975,6,11,6.792907218022097,0,20.9364,Silver
403450,At War for Love,7.3,512,0.7414,2016,10,27,6.8047476009175645,0,5.41222,Bronze
10559,Frequency,7.252,1905,4.2084,2000,4,28,6.937164866909031,0,30.5193168,Gold
483980,Z-O-M-B-I-E-S,7.251,742,3.581,2018,2,16,6.827852728968142,0,25.965831,Gold
465136,Every Day,7.251,2270,6.3698,2018,2,22,6.96022702880777,0,46.1874198,Platinum
413279,Team Thor,7.25,559,6.742,2016,8,28,6.803275004571965,0,48.8795,Platinum
41201,The Illusionist,7.25,647,2.7357,2010,6,16,6.815328662386912,0,19.833825,Silver
